Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping_Days,Profit_Margin,Order_Year,Order_Month,High_Discount
5452,US-2014-119081,2014-09-12,2014-09-19,standard class,TA-21385,Tom Ashbrook,home office,united states,olathe,kansas,66062,central,FUR-FU-10003464,furniture,furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",40.56,2,0.0,12.9792,7,0.32,2014,9,no
5453,CA-2016-140613,2016-07-22,2016-07-29,standard class,KN-16705,Kristina Nunn,home office,united states,sparks,nevada,89431,west,OFF-SU-10004261,office supplies,supplies,"Fiskars 8"" Scissors, 2/Pack",86.2,5,0.0,24.998,7,0.29,2016,7,no
5454,US-2017-108700,2017-05-19,2017-05-23,standard class,PJ-18835,Patrick Jones,corporate,united states,rockford,illinois,61107,central,OFF-PA-10004733,office supplies,paper,Things To Do Today Spiral Book,38.016,6,0.2,13.7808,4,0.3625,2017,5,no
5455,CA-2017-160962,2017-04-28,2017-05-02,standard class,MC-17605,Matt Connell,corporate,united states,philadelphia,pennsylvania,19143,east,OFF-ST-10001325,office supplies,storage,Sterilite Officeware Hinged File Box,8.384,1,0.2,0.7336,4,0.0875,2017,4,no
5456,CA-2017-160962,2017-04-28,2017-05-02,standard class,MC-17605,Matt Connell,corporate,united states,philadelphia,pennsylvania,19143,east,OFF-AR-10003056,office supplies,art,Newell 341,6.848,2,0.2,0.7704,4,0.1125,2017,4,no
5457,CA-2017-130631,2017-12-29,2018-01-02,standard class,BS-11755,Bruce Stewart,consumer,united states,edmonds,washington,98026,west,OFF-FA-10000089,office supplies,fasteners,Acco Glide Clips,19.6,5,0.0,9.604,4,0.48999999999999994,2017,12,no
5458,CA-2017-130631,2017-12-29,2018-01-02,standard class,BS-11755,Bruce Stewart,consumer,united states,edmonds,washington,98026,west,FUR-FU-10004093,furniture,furnishings,Hand-Finished Solid Wood Document Frame,68.46,2,0.0,20.538,4,0.30000000000000004,2017,12,no
5459,CA-2017-116680,2017-09-04,2017-09-06,second class,PK-19075,Pete Kriz,consumer,united states,san francisco,california,94122,west,OFF-BI-10004022,office supplies,binders,Acco Suede Grain Vinyl Round Ring Binder,13.344,6,0.2,4.3368,2,0.325,2017,9,no
5460,CA-2017-116680,2017-09-04,2017-09-06,second class,PK-19075,Pete Kriz,consumer,united states,san francisco,california,94122,west,FUR-TA-10001771,furniture,tables,"Bush Cubix Conference Tables, Fully Assembled",1478.272,8,0.2,92.392,2,0.0625,2017,9,no
5461,US-2014-107405,2014-03-21,2014-03-25,standard class,TS-21205,Thomas Seio,corporate,united states,asheville,north carolina,28806,south,OFF-ST-10002301,office supplies,storage,Tennsco Commercial Shelving,16.272,1,0.2,-3.8646,4,-0.23750000000000002,2014,3,no
5462,CA-2017-101574,2017-09-28,2017-10-04,standard class,BD-11725,Bruce Degenhardt,consumer,united states,los angeles,california,90032,west,FUR-FU-10001706,furniture,furnishings,Longer-Life Soft White Bulbs,9.24,3,0.0,4.4352,6,0.48,2017,9,no
5463,CA-2014-146591,2014-01-19,2014-01-20,first class,TS-21340,Toby Swindell,consumer,united states,scottsdale,arizona,85254,west,OFF-BI-10003676,office supplies,binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",32.34,10,0.7,-23.716,1,-0.7333333333333333,2014,1,yes
5464,CA-2014-146591,2014-01-19,2014-01-20,first class,TS-21340,Toby Swindell,consumer,united states,scottsdale,arizona,85254,west,OFF-PA-10000659,office supplies,paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",56.064,4,0.2,19.6224,1,0.35,2014,1,no
5465,CA-2014-146591,2014-01-19,2014-01-20,first class,TS-21340,Toby Swindell,consumer,united states,scottsdale,arizona,85254,west,OFF-EN-10002504,office supplies,envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",108.72,5,0.2,36.693,1,0.33749999999999997,2014,1,no
5466,CA-2014-146591,2014-01-19,2014-01-20,first class,TS-21340,Toby Swindell,consumer,united states,scottsdale,arizona,85254,west,FUR-BO-10001972,furniture,bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,181.47,5,0.7,-320.597,1,-1.7666666666666666,2014,1,yes
5467,CA-2014-107706,2014-02-14,2014-02-19,second class,ST-20530,Shui Tom,consumer,united states,houston,texas,77095,central,OFF-PA-10000466,office supplies,paper,"Memo Book, 100 Message Capacity, 5 3/8 x 11",16.176,3,0.2,6.066,5,0.375,2014,2,no
5468,CA-2016-122448,2016-06-09,2016-06-14,standard class,DB-13210,Dean Braden,consumer,united states,san francisco,california,94109,west,FUR-CH-10002774,furniture,chairs,"Global Deluxe Stacking Chair, Gray",122.352,3,0.2,13.7646,5,0.11249999999999999,2016,6,no
5469,CA-2014-132451,2014-09-26,2014-09-27,first class,KF-16285,Karen Ferguson,home office,united states,san diego,california,92105,west,FUR-CH-10000454,furniture,chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",585.552,3,0.2,73.194,1,0.125,2014,9,no
5470,CA-2014-132451,2014-09-26,2014-09-27,first class,KF-16285,Karen Ferguson,home office,united states,san diego,california,92105,west,OFF-PA-10004888,office supplies,paper,Xerox 217,19.44,3,0.0,9.3312,1,0.48000000000000004,2014,9,no
5471,CA-2016-158547,2016-05-30,2016-06-04,standard class,JM-16195,Justin MacKendrick,consumer,united states,hamilton,ohio,45011,east,OFF-AP-10003842,office supplies,appliances,Euro-Pro Shark Turbo Vacuum,123.92,5,0.2,9.294,5,0.075,2016,5,no
5472,CA-2017-116946,2017-12-19,2017-12-23,standard class,TS-21505,Tony Sayre,consumer,united states,parker,colorado,80134,west,FUR-FU-10000320,furniture,furnishings,OIC Stacking Trays,13.36,5,0.2,4.008,4,0.3,2017,12,no
5473,CA-2017-116946,2017-12-19,2017-12-23,standard class,TS-21505,Tony Sayre,consumer,united states,parker,colorado,80134,west,OFF-ST-10002554,office supplies,storage,Tennsco Industrial Shelving,78.256,2,0.2,-17.6076,4,-0.225,2017,12,no
5474,CA-2017-116946,2017-12-19,2017-12-23,standard class,TS-21505,Tony Sayre,consumer,united states,parker,colorado,80134,west,FUR-BO-10000468,furniture,bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,102.018,7,0.7,-183.6324,4,-1.7999999999999998,2017,12,yes
5475,CA-2017-121741,2017-12-26,2017-12-26,same day,YC-21895,Yoseph Carroll,corporate,united states,fremont,nebraska,68025,central,OFF-ST-10004459,office supplies,storage,Tennsco Single-Tier Lockers,750.68,2,0.0,37.534,0,0.05,2017,12,no
5476,CA-2017-169691,2017-06-15,2017-06-18,first class,Dp-13240,Dean percer,home office,united states,maple grove,minnesota,55369,central,OFF-LA-10002312,office supplies,labels,Avery 490,44.4,3,0.0,22.2,3,0.5,2017,6,no
5477,CA-2017-169691,2017-06-15,2017-06-18,first class,Dp-13240,Dean percer,home office,united states,maple grove,minnesota,55369,central,OFF-ST-10001291,office supplies,storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",84.55,5,0.0,22.8285,3,0.26999999999999996,2017,6,no
5478,CA-2017-169691,2017-06-15,2017-06-18,first class,Dp-13240,Dean percer,home office,united states,maple grove,minnesota,55369,central,OFF-PA-10003022,office supplies,paper,Xerox 1992,17.94,3,0.0,8.7906,3,0.48999999999999994,2017,6,no
5479,CA-2016-121356,2016-11-20,2016-11-24,standard class,SJ-20500,Shirley Jackson,consumer,united states,newark,delaware,19711,east,OFF-BI-10002133,office supplies,binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",128.4,3,0.0,62.916,4,0.48999999999999994,2016,11,no
5480,CA-2014-101770,2014-03-31,2014-04-04,standard class,KB-16240,Karen Bern,corporate,united states,miami,florida,33180,south,OFF-BI-10001097,office supplies,binders,Avery Hole Reinforcements,1.869,1,0.7,-1.3083,4,-0.7000000000000001,2014,3,yes
5481,CA-2017-105487,2017-10-08,2017-10-14,standard class,CS-12250,Chris Selesnick,corporate,united states,san diego,california,92105,west,TEC-PH-10001336,technology,phones,Digium D40 VoIP phone,103.192,1,0.2,11.6091,6,0.1125,2017,10,no
5482,CA-2017-105487,2017-10-08,2017-10-14,standard class,CS-12250,Chris Selesnick,corporate,united states,san diego,california,92105,west,TEC-AC-10002305,technology,accessories,KeyTronic E03601U1 - Keyboard - Beige,36.0,2,0.0,6.48,6,0.18000000000000002,2017,10,no
5483,CA-2017-105487,2017-10-08,2017-10-14,standard class,CS-12250,Chris Selesnick,corporate,united states,san diego,california,92105,west,TEC-AC-10003610,technology,accessories,Logitech Illuminated - Keyboard,239.96,4,0.0,115.1808,6,0.48,2017,10,no
5484,CA-2017-105487,2017-10-08,2017-10-14,standard class,CS-12250,Chris Selesnick,corporate,united states,san diego,california,92105,west,OFF-ST-10002301,office supplies,storage,Tennsco Commercial Shelving,40.68,2,0.0,0.4068,6,0.01,2017,10,no
5485,CA-2017-148999,2017-01-30,2017-02-04,standard class,EB-13870,Emily Burns,consumer,united states,miami,florida,33142,south,FUR-CH-10002044,furniture,chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",419.136,4,0.2,-68.1096,5,-0.16249999999999998,2017,1,no
5486,CA-2014-107573,2014-12-12,2014-12-17,standard class,PB-19150,Philip Brown,consumer,united states,miami,florida,33178,south,OFF-EN-10001099,office supplies,envelopes,Staple envelope,23.472,3,0.2,7.6284,5,0.325,2014,12,no
5487,CA-2015-156608,2015-10-24,2015-10-29,standard class,MT-18070,Michelle Tran,home office,united states,san antonio,texas,78207,central,OFF-BI-10004140,office supplies,binders,Avery Non-Stick Binders,3.592,4,0.8,-6.286,5,-1.7499999999999998,2015,10,yes
5488,CA-2017-134495,2017-04-01,2017-04-04,second class,BF-11020,Barry Französisch,corporate,united states,jacksonville,florida,32216,south,TEC-PH-10004897,technology,phones,Mediabridge Sport Armband iPhone 5s,23.976,3,0.2,-5.6943,3,-0.23750000000000002,2017,4,no
5489,CA-2017-134495,2017-04-01,2017-04-04,second class,BF-11020,Barry Französisch,corporate,united states,jacksonville,florida,32216,south,OFF-LA-10000262,office supplies,labels,Avery 494,6.264,3,0.2,2.0358,3,0.325,2017,4,no
5490,CA-2017-134495,2017-04-01,2017-04-04,second class,BF-11020,Barry Französisch,corporate,united states,jacksonville,florida,32216,south,OFF-AP-10002222,office supplies,appliances,Staple holder,20.808,3,0.2,1.8207,3,0.0875,2017,4,no
5491,CA-2017-134495,2017-04-01,2017-04-04,second class,BF-11020,Barry Französisch,corporate,united states,jacksonville,florida,32216,south,FUR-CH-10003774,furniture,chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",218.352,3,0.2,-19.1058,3,-0.0875,2017,4,no
5492,CA-2017-164098,2017-01-26,2017-01-27,first class,CG-12520,Claire Gute,consumer,united states,houston,texas,77070,central,OFF-ST-10000615,office supplies,storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",18.16,2,0.2,1.816,1,0.1,2017,1,no
5493,CA-2014-105249,2014-11-28,2014-11-28,same day,DH-13675,Duane Huffman,home office,united states,san francisco,california,94122,west,OFF-SU-10001225,office supplies,supplies,Staple remover,7.36,2,0.0,0.1472,0,0.02,2014,11,no
5494,CA-2014-105249,2014-11-28,2014-11-28,same day,DH-13675,Duane Huffman,home office,united states,san francisco,california,94122,west,OFF-LA-10002043,office supplies,labels,Avery 489,41.4,4,0.0,19.872,0,0.48000000000000004,2014,11,no
5495,CA-2014-105249,2014-11-28,2014-11-28,same day,DH-13675,Duane Huffman,home office,united states,san francisco,california,94122,west,FUR-BO-10000330,furniture,bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.332,4,0.15,-4.8392,0,-0.011764705882352941,2014,11,no
5496,CA-2015-113523,2015-09-04,2015-09-08,standard class,SC-20440,Shaun Chance,corporate,united states,philadelphia,pennsylvania,19140,east,OFF-BI-10001249,office supplies,binders,Avery Heavy-Duty EZD View Binder with Locking Rings,7.656,4,0.7,-6.1248,4,-0.7999999999999999,2015,9,yes
5497,CA-2017-117821,2017-06-12,2017-06-16,standard class,HG-15025,Hunter Glantz,consumer,united states,marion,ohio,43302,east,TEC-AC-10004469,technology,accessories,Microsoft Sculpt Comfort Mouse,63.92,2,0.2,19.176,4,0.3,2017,6,no
5498,CA-2017-164378,2017-07-15,2017-07-18,second class,MM-18055,Michelle Moray,consumer,united states,new york city,new york,10024,east,OFF-AR-10001177,office supplies,art,Newell 349,6.56,2,0.0,1.9024,3,0.29000000000000004,2017,7,no
5499,CA-2017-164378,2017-07-15,2017-07-18,second class,MM-18055,Michelle Moray,consumer,united states,new york city,new york,10024,east,OFF-LA-10000634,office supplies,labels,Avery 509,7.83,3,0.0,3.6018,3,0.45999999999999996,2017,7,no
5500,CA-2017-164378,2017-07-15,2017-07-18,second class,MM-18055,Michelle Moray,consumer,united states,new york city,new york,10024,east,TEC-AC-10004708,technology,accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41.9,2,0.0,8.799,3,0.21,2017,7,no
5501,CA-2017-164378,2017-07-15,2017-07-18,second class,MM-18055,Michelle Moray,consumer,united states,new york city,new york,10024,east,FUR-CH-10002084,furniture,chairs,Hon Mobius Operator's Chair,664.146,6,0.1,88.5528,3,0.13333333333333336,2017,7,no
5502,CA-2017-164378,2017-07-15,2017-07-18,second class,MM-18055,Michelle Moray,consumer,united states,new york city,new york,10024,east,OFF-PA-10004519,office supplies,paper,Spiral Phone Message Books with Labels by Adams,8.96,2,0.0,4.3904,3,0.48999999999999994,2017,7,no
5503,CA-2017-127782,2017-11-02,2017-11-06,standard class,TH-21115,Thea Hudgings,corporate,united states,philadelphia,pennsylvania,19140,east,FUR-FU-10001847,furniture,furnishings,Eldon Image Series Black Desk Accessories,3.312,1,0.2,0.6624,4,0.2,2017,11,no
5504,CA-2017-127782,2017-11-02,2017-11-06,standard class,TH-21115,Thea Hudgings,corporate,united states,philadelphia,pennsylvania,19140,east,OFF-AP-10001962,office supplies,appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,20.136,3,0.2,1.2585,4,0.0625,2017,11,no
5505,CA-2017-127782,2017-11-02,2017-11-06,standard class,TH-21115,Thea Hudgings,corporate,united states,philadelphia,pennsylvania,19140,east,OFF-EN-10003845,office supplies,envelopes,Colored Envelopes,8.856,3,0.2,2.8782,4,0.325,2017,11,no
5506,CA-2017-127782,2017-11-02,2017-11-06,standard class,TH-21115,Thea Hudgings,corporate,united states,philadelphia,pennsylvania,19140,east,TEC-PH-10001817,technology,phones,Wilson Electronics DB Pro Signal Booster,859.2,4,0.4,-186.16,4,-0.21666666666666665,2017,11,yes
5507,US-2016-162026,2016-10-08,2016-10-08,same day,JE-15745,Joel Eaton,consumer,united states,los angeles,california,90036,west,OFF-PA-10000167,office supplies,paper,Xerox 1925,61.96,2,0.0,27.882,0,0.45,2016,10,no
5508,CA-2016-150000,2016-04-08,2016-04-14,standard class,PG-18820,Patrick Gardner,consumer,united states,smyrna,georgia,30080,south,OFF-EN-10002973,office supplies,envelopes,Ampad #10 Peel & Seel Holiday Envelopes,17.92,4,0.0,8.6016,6,0.4799999999999999,2016,4,no
5509,CA-2015-168529,2015-10-08,2015-10-12,standard class,MB-17305,Maria Bertelson,consumer,united states,san francisco,california,94122,west,FUR-FU-10001588,furniture,furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",145.9,5,0.0,62.737,4,0.43,2015,10,no
5510,US-2017-152569,2017-05-15,2017-05-20,standard class,JD-16015,Joy Daniels,consumer,united states,chicago,illinois,60653,central,OFF-PA-10001736,office supplies,paper,Xerox 1880,56.704,2,0.2,19.1376,5,0.33749999999999997,2017,5,no
5511,US-2017-152569,2017-05-15,2017-05-20,standard class,JD-16015,Joy Daniels,consumer,united states,chicago,illinois,60653,central,TEC-PH-10002185,technology,phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,11.12,2,0.2,3.475,5,0.31250000000000006,2017,5,no
5512,US-2014-137680,2014-02-24,2014-03-02,standard class,JH-15430,Jennifer Halladay,consumer,united states,medford,oregon,97504,west,OFF-PA-10000174,office supplies,paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",32.896,4,0.2,11.1024,6,0.33749999999999997,2014,2,no
5513,US-2014-137680,2014-02-24,2014-03-02,standard class,JH-15430,Jennifer Halladay,consumer,united states,medford,oregon,97504,west,OFF-PA-10000069,office supplies,paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",22.776,3,0.2,7.6869,6,0.33749999999999997,2014,2,no
5514,CA-2015-103177,2015-05-30,2015-06-01,first class,EN-13780,Edward Nazzal,consumer,united states,new york city,new york,10009,east,TEC-PH-10001795,technology,phones,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,239.97,3,0.0,2.3997,2,0.01,2015,5,no
5515,CA-2015-103177,2015-05-30,2015-06-01,first class,EN-13780,Edward Nazzal,consumer,united states,new york city,new york,10009,east,OFF-AP-10004540,office supplies,appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",160.32,2,0.0,44.8896,2,0.28,2015,5,no
5516,CA-2015-103177,2015-05-30,2015-06-01,first class,EN-13780,Edward Nazzal,consumer,united states,new york city,new york,10009,east,TEC-PH-10001527,technology,phones,Plantronics MX500i Earset,128.85,3,0.0,3.8655,2,0.030000000000000002,2015,5,no
5517,US-2016-138408,2016-11-18,2016-11-21,second class,KC-16255,Karen Carlisle,corporate,united states,huntsville,alabama,35810,south,TEC-AC-10003870,technology,accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1319.96,4,0.0,527.984,3,0.4,2016,11,no
5518,CA-2017-117667,2017-12-04,2017-12-09,standard class,MS-17980,Michael Stewart,corporate,united states,philadelphia,pennsylvania,19134,east,FUR-CH-10004540,furniture,chairs,Global Chrome Stack Chair,239.96,10,0.3,-10.284,5,-0.04285714285714286,2017,12,yes
5519,CA-2017-117667,2017-12-04,2017-12-09,standard class,MS-17980,Michael Stewart,corporate,united states,philadelphia,pennsylvania,19134,east,FUR-FU-10004093,furniture,furnishings,Hand-Finished Solid Wood Document Frame,54.768,2,0.2,6.846,5,0.125,2017,12,no
5520,CA-2017-117667,2017-12-04,2017-12-09,standard class,MS-17980,Michael Stewart,corporate,united states,philadelphia,pennsylvania,19134,east,OFF-AR-10000716,office supplies,art,DIXON Ticonderoga Erasable Checking Pencils,13.392,3,0.2,3.1806,5,0.23750000000000002,2017,12,no
5521,CA-2017-117667,2017-12-04,2017-12-09,standard class,MS-17980,Michael Stewart,corporate,united states,philadelphia,pennsylvania,19134,east,OFF-PA-10002709,office supplies,paper,Xerox 1956,23.92,5,0.2,8.671,5,0.36249999999999993,2017,12,no
5522,CA-2017-117667,2017-12-04,2017-12-09,standard class,MS-17980,Michael Stewart,corporate,united states,philadelphia,pennsylvania,19134,east,TEC-AC-10000580,technology,accessories,Logitech G13 Programmable Gameboard with LCD Display,255.968,4,0.2,-28.7964,5,-0.1125,2017,12,no
5523,CA-2016-110982,2016-06-05,2016-06-07,first class,CK-12205,Chloris Kastensmidt,consumer,united states,santa clara,california,95051,west,OFF-BI-10000829,office supplies,binders,Avery Non-Stick Binders,21.552,6,0.2,7.0044,2,0.325,2016,6,no
